softwareId,softwareName,softwareType,systemId
8558,Dekitate High School,Game,33
8559,Demolition Man,Game,33
8560,Demon's Crest,Game,33
8561,Dennis,Game,33
8562,Derby Jockey - Kishu Ou e no Michi,Game,33
8563,Derby Jockey 2,Game,33
8564,Derby Stallion 96,Game,33
8565,Derby Stallion 98,Game,33
8566,Derby Stallion II,Game,33
8567,Derby Stallion III,Game,33
8568,Desert Fighter,Game,33
8569,Desert Strike - Return to the Gulf,Game,33
8570,Dharma Doujou,Game,33
8571,Dig & Spike Volleyball,Game,33
8572,Dino City,Game,33
8573,Dino Dini's Soccer!,Game,33
8574,Dirt Racer,Game,33
8575,Dirt Trax FX,Game,33
8576,Do-Re-Mi Fantasy - Milon no Dokidoki Daibouken,Game,33
8577,Dokapon 3-2-1 - Arashi o Yobu Yuujou,Game,33
8578,Dokapon Gaiden - Honoo no Audition,Game,33
8579,Dolucky no A.League Soccer,Game,33
8580,Dolucky no Kusayakiu,Game,33
8581,Dolucky no Puzzle Tour '94,Game,33
8582,Donald Duck no Mahou no Boushi,Game,33
8583,Donald in Maui Mallard,Game,33
8584,Donkey Kong Country,Game,33
8585,Donkey Kong Country 2 - Diddy's Kong Quest,Game,33
8586,Donkey Kong Country 3 - Dixie Kong's Double Trouble!,Game,33
8587,Doom,Game,33
8588,Doom Troopers - Mutant Chronicles,Game,33
8589,Doomsday Warrior,Game,33
8590,Doraemon - Nobita to Yousei no Kuni,Game,33
8591,Doraemon 2 - Nobita no Toys Land Daibouken,Game,33
8592,Doraemon 3 - Nobita to Toki no Hougyoku,Game,33
8593,Doraemon 4 - Nobita to Tsuki no Oukoku,Game,33
8594,Dossun! Ganseki Battle,Game,33
8595,Double Dragon V - The Shadow Falls,Game,33
8596,Doukyuusei 2,Game,33
8597,Down the World - Mervil's Ambition,Game,33
8598,Downtown - Nekketsu Baseball Monogatari - Yakyuu de Shoubu da! Kunio-kun,Game,33
8599,Dr. Mario,Game,33
8600,Dragon - The Bruce Lee Story,Game,33
8601,Dragon Ball Z - Hyper Dimension,Game,33
8602,Dragon Ball Z - Super Butouden,Game,33
8603,Dragon Ball Z - Super Butouden 2,Game,33
8604,Dragon Ball Z - Super Butouden 3,Game,33
8605,Dragon Ball Z - Super Gokuu Den - Kakusei Hen,Game,33
8606,Dragon Ball Z - Super Gokuu Den - Totsugeki Hen,Game,33
8607,Dragon Ball Z - Super Saiya Densetsu,Game,33
8608,Dragon Knight 4,Game,33
8609,Dragon Quest I & II,Game,33
8610,Dragon Quest III - Soshite Densetsu e...,Game,33
8611,Dragon Quest V - Tenkuu no Hanayome,Game,33
8612,Dragon Quest VI - Maboroshi no Daichi,Game,33
8613,Dragon Slayer - Eiyuu Densetsu,Game,33
8614,Dragon Slayer - Eiyuu Densetsu II,Game,33
8615,Dragon View,Game,33
8616,Dragon's Earth,Game,33
8617,Dragon's Lair,Game,33
8618,Drakkhen,Game,33
8619,Dream Basketball - Dunk & Hoop,Game,33
8620,Dream Maze - Kigurumi Daibouken,Game,33
8621,Dream T.V.,Game,33
8622,Drift King Shutokou Battle '94 - Tsuchiya Keiichi & Bandou Masaaki,Game,33
8623,Drift King Shutokou Battle 2 - Tsuchiya Keiichi & Bandou Masaaki,Game,33
8624,DSP1 Tech Demo,Game,33
8625,Dual Orb - Seirei Tama Densetsu,Game,33
8626,Dual Orb II,Game,33
8627,"Duel, The - Test Drive II",Game,33
8628,Dun Quest - Majin Fuuin no Densetsu,Game,33
8629,Dungeon Master,Game,33
8630,Dynamaite the Las Vegas,Game,33
8631,Dynamic Stadium,Game,33
8632,E.V.O. - Search for Eden,Game,33
8633,Earth Defense Force,Game,33
8634,Earth Light,Game,33
8635,Earth Light - Luna Strike,Game,33
8636,EarthBound,Game,33
8637,Earthworm Jim,Game,33
8638,Earthworm Jim 2,Game,33
8639,Edono Kiba,Game,33
8640,Eek! The Cat,Game,33
8641,Eien no Filerna,Game,33
8642,Elfaria - The Isle of the Blest,Game,33
8643,Elfaria II - The Quest of the Meld,Game,33
8644,Emerald Dragon,Game,33
8645,Emit Vol. 1 - Toki no Maigo,Game,33
8646,Emit Vol. 2 - Inochigake no Tabi,Game,33
8647,Emit Vol. 3 - Watashi ni Sayonara o,Game,33
8648,Emmitt Smith Football,Game,33
8649,Energy Breaker,Game,33
8650,Equinox,Game,33
8651,Esparks - Ijikuu kara no Raihousha,Game,33
8652,ESPN Baseball Tonight,Game,33
8653,ESPN National Hockey Night,Game,33
8654,ESPN Speedworld,Game,33
8655,ESPN Sunday Night NFL,Game,33
8656,Eurit,Game,33
8657,Euro Football Champ,Game,33
8658,Exertainment Mountain Bike Rally,Game,33
8659,Exertainment Mountain Bike Rally + Speed Racer,Game,33
8660,Exhaust Heat,Game,33
8661,Extra Innings,Game,33
8662,F-1 Grand Prix,Game,33
8663,F-1 Grand Prix - Part II,Game,33
8664,F-1 Grand Prix - Part III,Game,33
8665,F-Zero,Game,33
8666,F1 Pole Position,Game,33
8667,F1 Pole Position 2,Game,33
8668,F1 World Championship Edition,Game,33
8669,F1-ROC II - Race of Champions,Game,33
8670,Faceball 2000,Game,33
8671,Falcon,Game,33
8672,Famicom Bunko - Hajimari no Mori,Game,33
8673,Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo,Game,33
8674,Family Dog,Game,33
8675,Family Feud,Game,33
8676,Farland Story,Game,33
8677,Farland Story 2,Game,33
8678,Fatal Fury,Game,33
8679,Fatal Fury 2,Game,33
8680,Fatal Fury Special,Game,33
8681,Feda - The Emblem of Justice,Game,33
8682,Fever Pitch Soccer,Game,33
8683,FIFA - Road to World Cup 98,Game,33
8684,FIFA 97,Game,33
8685,FIFA International Soccer,Game,33
8686,FIFA Soccer 96,Game,33
8687,Fighter's History,Game,33
8688,Fighter's History - Mizoguchi Kikiippatsu!!,Game,33
8689,Final Fantasy II,Game,33
8690,Final Fantasy III,Game,33
8691,Final Fantasy V,Game,33
8692,Final Fight,Game,33
8693,Final Fight 2,Game,33
8694,Final Fight 3,Game,33
8695,Final Fight Guy,Game,33
8696,Final Stretch,Game,33
8697,Finalset,Game,33
8698,Fire Emblem - Monshou no Nazo,Game,33
8699,Fire Emblem - Seisen no Keifu,Game,33
8700,Fire Emblem - Thracia 776,Game,33
8701,Fire Pro Joshi - All Star Dream Slam,Game,33
8702,Firearm,Game,33
8703,"Firemen, The",Game,33
8704,FireStriker,Game,33
8705,Fireteam Rogue,Game,33
8706,First Queen - Ornic Senki,Game,33
8707,First Samurai,Game,33
8708,Fishing Koushien,Game,33
8709,Flashback,Game,33
8710,"Flintstones, The",Game,33
8711,"Flintstones, The - The Treasure of Sierra Madrock",Game,33
8712,Flying Hero - Bugyuru no Daibouken,Game,33
8713,Football Fury,Game,33
8714,Foreman for Real,Game,33
8715,Fortune Quest - Dice o Korogase,Game,33
8716,Frank Thomas Big Hurt Baseball,Game,33
8717,Frantic Flea,Game,33
8718,Frogger,Game,33
8719,From TV Animation Slam Dunk - SD Heat Up!!,Game,33
8720,From TV Animation Slam Dunk - Yonkyou Gekitotsu!!,Game,33
8721,From TV Animation Slam Dunk 2 - IH Yosen Kanzen Ban!!,Game,33
8722,Front Mission,Game,33
8723,Front Mission Series - Gun Hazard,Game,33
8724,Full Throttle - All-American Racing,Game,33
8725,Fun 'n Games,Game,33
8726,Funaki Masakatsu Hybrid Wrestler - Tougi Denshou,Game,33
8727,Fune Tarou,Game,33
8728,Furuta Atsuya no Simulation Pro Yakyuu 2,Game,33
8729,Fushigi no Dungeon 2 - Fuurai no Shiren,Game,33
8730,G.O.D - Mezame yo to Yobu Koe ga Kikoe,Game,33
8731,Gaia Saver - Hero Saidai no Sakusen,Game,33
8732,Gakkou de Atta Kowai Hanashi,Game,33
8733,Galaxy Robo,Game,33
8734,Galaxy Wars,Game,33
8735,Gambler Jiko Chuushinha - Mahjong Kouisen,Game,33
8736,Gambler Jiko Chuushinha 2 - Dorapon Quest,Game,33
8737,Gambling Hourouki,Game,33
8738,Game Genie,Game,33
8739,Game no Tatsujin,Game,33
8740,Game no Tetsujin - The Shanghai,Game,33
8741,Game Saver,Game,33
8742,Gamera - Gyaos Gekimetsu Sakusen,Game,33
8743,Ganbare Goemon 2 - Kiteretsu Shougun Magginesu,Game,33
8744,Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame,Game,33
8745,Ganbare Goemon Kirakira Douchuu - Boku ga Dancer ni Natta Wake,Game,33
8746,Ganbare! Daiku no Gen-san,Game,33
8747,Gangan Gan-chan,Game,33
8748,Ganpuru - Gunman's Proof,Game,33
8749,Ganso Pachi-Slot Nihonichi,Game,33
8750,Ganso Pachinko Ou,Game,33
8751,Garry Kitchen's Super Battletank,Game,33
8752,Gdleen,Game,33
8753,Gegege no Kitarou - Fukkatsu! Tenma Daiou,Game,33
8754,Gekitotsu Dangan Jidousha Kessen - Battle Mobile,Game,33
8755,Gekitou Burning Pro Wres,Game,33
8756,Gemfire,Game,33
8757,Genghis Khan II - Clan of the Gray Wolf,Game,33
8758,Genjuu Ryodan,Game,33
8759,Genocide 2,Game,33
8760,George Foreman's KO Boxing,Game,33
8761,Gerry Anderson's Thunderbirds - Kokusai Kyuujotai Shutsudou Seyo!!,Game,33
8762,Get in the Hole,Game,33
8763,Getsumen no Anubis,Game,33
8764,Ghost Chaser Densei,Game,33
8765,Ghoul Patrol,Game,33
8766,Gindama Oyakata no Pachinko Hisshouhou,Game,33
8767,Ginga Eiyuu Densetsu,Game,33
8768,Ginga Sengoku Gunyuuden Rai,Game,33
8769,Gionbana,Game,33
8770,Go Go Ackman,Game,33
8771,Go Go Ackman 2,Game,33
8772,Go Go Ackman 3,Game,33
8773,Go! Go! Dodge League,Game,33
8774,Gods,Game,33
8775,Gojira - Kaijuu Daikessen,Game,33
8776,Gokinjo Boukentai,Game,33
8777,Gokujou Parodius,Game,33
8778,Gon,Game,33
8779,Goof Troop,Game,33
8780,Gourmet Sentai Barayarou,Game,33
8781,GP-1,Game,33
8782,GP-1 - Part II,Game,33
8783,Gradius III,Game,33
8784,Granhistoria - Genshi Sekaiki,Game,33
8785,"Great Battle Gaiden 2, The - Matsuri da Wasshoi",Game,33
8786,"Great Battle II, The - Last Fighter Twin",Game,33
8787,"Great Battle III, The",Game,33
8788,"Great Battle IV, The",Game,33
8789,"Great Battle V, The",Game,33
8790,"Great Circus Mystery Starring Mickey & Minnie, The",Game,33
8791,"Great Waldo Search, The",Game,33
8792,GS Mikami - Joreishi wa Nice Body,Game,33
8793,GT Racing,Game,33
8794,GunForce,Game,33
8795,Habu Meijin no Omoshiro Shougi,Game,33
8796,Hagane - The Final Conflict,Game,33
8797,Haisei Mahjong - Ryouga,Game,33
8798,Hakunetsu Pro Yakyuu '93 - Ganba League,Game,33
8799,Hakunetsu Pro Yakyuu '94 - Ganba League 3,Game,33
8800,HAL's Hole in One Golf,Game,33
8801,Hameln no Violin Hiki,Game,33
8802,Hammer Lock Wrestling,Game,33
8803,Hana no Keiji - Kumo no Kanata ni,Game,33
8804,Hanafuda Ou,Game,33
8805,"Hanjuku Hero - Ah, Sekai yo Hanjuku Nare...!!",Game,33
8806,Haou Taikei Ryuu Knight - Lord of Paladin,Game,33
8807,HardBall III,Game,33
8808,Harley's Humongous Adventure,Game,33
8809,Harvest Moon,Game,33
8810,Hashire Hebereke,Game,33
8811,Hat Trick Hero 2,Game,33
8812,Hatayama Hatch no Pro Yakyuu News! - Jitsumei Ban,Game,33
8813,Hayazashi Nidan Morita Shougi,Game,33
8814,Hayazashi Nidan Morita Shougi 2,Game,33
8815,Hebereke no Oishii Puzzle wa Irimasenka,Game,33
8816,Hebereke's Popoitto,Game,33
8817,Hebereke's Popoon,Game,33
8818,Heian Fuuunden,Game,33
8819,Heisei Gunjin Shougi,Game,33
8820,Heisei Inu Monogatari Bow - Pop'n Smash!!,Game,33
8821,Heisei Shin Onigashima - Kouhen,Game,33
8822,Heisei Shin Onigashima - Zenpen,Game,33
8823,Heiwa Pachinko World,Game,33
8824,Heiwa Pachinko World 2,Game,33
8825,Heiwa Pachinko World 3,Game,33
8826,Heiwa Parlor! Mini 8 - Pachinko Jikki Simulation Game,Game,33
8827,Heracles no Eikou III - Kamigami no Chinmoku,Game,33
8828,Heracles no Eikou IV - Kamigami kara no Okurimono,Game,33
8829,Hero Senki - Project Olympus,Game,33
8830,Hi no Ouji - Yamato Takeru,Game,33
8831,Higashio Osamu Kanshuu Super Pro Yakyuu Stadium,Game,33
8832,Hiouden - Mamono-tachi to no Chikai,Game,33
8833,Hissatsu Pachinko Collection,Game,33
8834,Hissatsu Pachinko Collection 2,Game,33
8835,Hissatsu Pachinko Collection 3,Game,33
8836,Hissatsu Pachinko Collection 4,Game,33
8837,Hisshou 777 Fighter - Pachi-Slot Ryuuguu Densetsu,Game,33
8838,Hisshou 777 Fighter II - Pachi-Slot Maruhi Jouhou,Game,33
8839,Hisshou 777 Fighter III - Kokuryuu Ou no Fukkatsu,Game,33
8840,Hisshou Pachi-Slot Fun,Game,33
8841,Hit the Ice - VHL - The Official Video Hockey League,Game,33
8842,Hokuto no Ken 5 - Tenma Ryuuseiden Ai Zetsu Shou,Game,33
8843,Hokuto no Ken 6 - Gekitou Denshouken Haou e no Michi,Game,33
8844,Hokuto no Ken 7 - Seiken Retsuden Denshousha e no Michi,Game,33
8845,Holy Umbrella - Dondera no Mubou!!,Game,33
8846,Home Alone,Game,33
8847,Home Alone 2 - Lost in New York,Game,33
8848,Home Improvement - Power Tool Pursuit!,Game,33
8849,Honkaku Mahjong - Tetsuman,Game,33
8850,Honkaku Mahjong - Tetsuman II,Game,33
8851,Honkaku Shougi - Fuuunji Ryuuou,Game,33
8852,Honkakuha Igo - Gosei,Game,33
8853,Honke Hanafuda,Game,33
8854,Honke Sankyo Fever - Jikki Simulation,Game,33
8855,Honke Sankyo Fever 2 - Jikki Simulation,Game,33
8856,Honke Sankyo Fever 3 - Jikki Simulation,Game,33
8857,Honoo no Toukyuuji - Dodge Danpei,Game,33
8858,Hook,Game,33
8859,Houkago in Beppin Jogakuin,Game,33
8860,Hourai Gakuen no Bouken! - Tenkousei Scramble,Game,33
8861,Human Baseball,Game,33
8862,Human Grand Prix III - F1 Triple Battle,Game,33
8863,Human Grand Prix IV - F1 Dream Battle,Game,33
8864,"Humans, The",Game,33
8865,Hungry Dinosaurs,Game,33
8866,"Hunt for Red October, The",Game,33
8867,Hurricanes,Game,33
8868,Hyper Iria,Game,33
8869,Hyper V-Ball,Game,33
8870,HyperZone,Game,33
8871,Idea no Hi,Game,33
8872,"Ignition Factor, The",Game,33
8873,Igo Club,Game,33
8874,Ihatov Monogatari,Game,33
8875,Illusion of Time,Game,33
8876,Illvanian no Shiro,Game,33
8877,Imperium,Game,33
8878,Inazuma Serve da! Super Beach Volley,Game,33
8879,Incantation,Game,33
8880,"Incredible Crash Dummies, The",Game,33
8881,"Incredible Hulk, The",Game,33
8882,Indiana Jones' Greatest Adventures,Game,33
8883,Inindo - Way of the Ninja,Game,33
8884,Inspector Gadget,Game,33
8885,International Sensible Soccer - World Champions Limited Edition,Game,33
8886,International Superstar Soccer,Game,33
8887,International Superstar Soccer Deluxe,Game,33
8888,International Tennis Tour,Game,33
8889,Ippatsu Gyakuten,Game,33
8890,Iron Commando - Koutetsu no Senshi,Game,33
8891,Isozuri - Ritou Hen,Game,33
8892,Itadaki Street 2 - Neon Sign wa Barairo ni,Game,33
8893,"Itchy & Scratchy Game, The",Game,33
8894,Itoi Shigesato no Bass Tsuri No. 1,Game,33
8895,Itou Hatasu Rokudan no Shougi Doujou,Game,33
8896,Izzy's Quest for the Olympic Rings,Game,33
8897,J.League '96 Dream Stadium,Game,33
8898,J.League Excite Stage '95,Game,33
8899,J.League Excite Stage '96,Game,33
8900,J.League Soccer Prime Goal,Game,33
8901,J.League Soccer Prime Goal 2,Game,33
8902,J.League Super Soccer '95 - Jikkyou Stadium,Game,33
8903,J.R.R. Tolkien's The Lord of the Rings - Volume One,Game,33
8904,Jack Nicklaus Golf,Game,33
8905,Jaleco Rally Big Run - The Supreme 4WD Challenge,Game,33
8906,James Bond Jr,Game,33
8907,James Pond's Crazy Sports,Game,33
8908,Jammes,Game,33
8909,Janyuuki - Gokuu Randa,Game,33
8910,JB The Super Bass,Game,33
8911,Jeff's Shoot'Em Up,Game,33
8912,Jelly Boy,Game,33
8913,Jelly Boy 2,Game,33
8914,Jeopardy!,Game,33
8915,Jeopardy! - Deluxe Edition,Game,33
8916,Jeopardy! - Sports Edition,Game,33
8917,"Jetsons, The - Invasion of the Planet Pirates",Game,33
8918,Jikkyou Oshaberi Parodius,Game,33
8919,Jikkyou Power Pro Wrestling '96 - Max Voltage,Game,33
8920,Jikkyou Powerful Pro Yakyuu '94,Game,33
8921,Jikkyou Powerful Pro Yakyuu '96 - Kaimaku Ban,Game,33
8922,Jikkyou Powerful Pro Yakyuu - Basic Ban '98,Game,33
8923,Jikkyou Powerful Pro Yakyuu 2,Game,33
8924,Jikkyou Powerful Pro Yakyuu 3,Game,33
8925,Jikkyou Powerful Pro Yakyuu 3 - '97 Haru,Game,33
8926,Jim Lee's WildC.A.T.S - Covert-Action-Teams,Game,33
8927,Jim Power - The Lost Dimension in 3D,Game,33
8928,Jimmy Connors Pro Tennis Tour,Game,33
8929,Jimmy Houston's Bass Tournament U.S.A.,Game,33
8930,Jissen Kyoutei,Game,33
8931,Jissen Pachi-Slot Hisshouhou! Twin,Game,33
8932,Jissen Pachi-Slot Hisshouhou! Twin Vol. 2,Game,33
8933,Jissen Pachinko Hisshouhou! 2,Game,33
8934,Jissen! Mahjong Shinan,Game,33
8935,Jissen! Pachi-Slot Hisshouhou!,Game,33
8936,Jissen! Pachi-Slot Hisshouhou! 2,Game,33
8937,Jissen! Pachi-Slot Hisshouhou! Classic,Game,33
8938,Jissen! Pachi-Slot Hisshouhou! Yamasa Densetsu,Game,33
8939,Joe & Mac - Caveman Ninja,Game,33
8940,Joe & Mac 3 - Lost in the Tropics,Game,33
8941,John Madden Football,Game,33
8942,John Madden Football '93,Game,33
8943,JoJo no Kimyou na Bouken,Game,33
8944,Joushou Mahjong Tenpai,Game,33
8945,JRA PAT,Game,33
8946,JRA PAT - Wide Taiouban,Game,33
8947,Judge Dredd,Game,33
8948,Jumpin' Derby,Game,33
8949,"Jungle Book, The",Game,33
8950,Jungle no Ouja Tar-chan - Sekaimanyuu Daikakutou no Maki,Game,33
8951,Jungle Strike,Game,33
8952,Jungle Wars 2 - Kodai Mahou Atimos no Nazo,Game,33
8953,Jurassic Park,Game,33
8954,Jurassic Park Part 2 - The Chaos Continues,Game,33
8955,Justice League Task Force,Game,33
8956,Jutei Senki,Game,33
8957,JWP Joshi Pro Wres - Pure Wrestle Queens,Game,33
8958,Ka-blooey,Game,33
8959,Kabuki Chou Reach Mahjong Tonpuusen,Game,33
8960,Kabuki Rocks,Game,33
8961,Kachiuma Yosou Soft - Baken Renkinjutsu,Game,33
8962,Kachou Shima Kousaku,Game,33
8963,Kaite Tsukutte Asoberu Dezaemon,Game,33
8964,Kakinoki Shougi,Game,33
8965,Kamaitachi no Yoru,Game,33
8966,Kamen Rider,Game,33
8967,Kamen Rider SD - Shutsugeki!! Rider Machine,Game,33
8968,Kashiwagi Shigetaka no Top Water Bassing,Game,33
8969,Kat's Run - Zen-Nihon K-Car Senshuken,Game,33
8970,Katou Hifumi Kudan - Shougi Club,Game,33
8971,Kawa no Nushi Tsuri 2,Game,33
8972,Kawasaki Caribbean Challenge,Game,33
8973,Kawasaki Superbike Challenge,Game,33
8974,Keeper,Game,33
8975,Keiba Eight Special,Game,33
8976,Keiba Eight Special 2,Game,33
8977,Ken Griffey Jr. Presents Major League Baseball,Game,33
8978,Ken Griffey Jr.'s Winning Run,Game,33
8979,Kendo Rage,Game,33
8980,Kenyuu Densetsu Yaiba,Game,33
8981,Kero Kero Keroppi no Bouken Nikki - Nemureru Mori no Keroleen,Game,33
8982,Kessen! Dokapon Oukoku IV - Densetsu no Yuusha-tachi,Game,33
8983,Kevin Keegan's Player Manager,Game,33
8984,Kick Off,Game,33
8985,Kick Off 3 - European Challenge,Game,33
8986,Kid Klown in Crazy Chase,Game,33
8987,Kidou Butouden G Gundam,Game,33
8988,Kidou Keisatsu Patlabor,Game,33
8989,Kidou Senshi Gundam - Cross Dimension 0079,Game,33
8990,Kidou Senshi Gundam F91 - Formula Senki 0122,Game,33
8991,Kidou Senshi V Gundam,Game,33
8992,Kidou Senshi Z Gundam - Away to the Newtype,Game,33
8993,Kikou Keisatsu Metal Jack,Game,33
8994,Kikuni Masahiko no Jantoushi Doraou,Game,33
8995,Kikuni Masahiko no Jantoushi Doraou 2,Game,33
8996,Killer Instinct,Game,33
8997,Kindai Mahjong Special,Game,33
8998,King Arthur & The Knights of Justice,Game,33
8999,King Arthur's World,Game,33
9000,King of Dragons,Game,33
9001,King of Fighters 2000,Game,33
9002,"King of Rally, The",Game,33
9003,King of the Monsters,Game,33
9004,King of the Monsters 2,Game,33
9005,Kingyo Chuuihou! - Tobidase! Game Gakuen,Game,33
9006,Kinnikuman - Dirty Challenger,Game,33
9007,Kirby no Kirakira Kids,Game,33
9008,Kirby's Dream Course,Game,33
9009,Kirby's Dream Land 3,Game,33
9010,Kirby's Fun Pak,Game,33
9011,Kirby's Ghost Trap,Game,33
9012,Kishin Douji Zenki - Battle Raiden,Game,33
9013,Kishin Douji Zenki - Denei Raibu,Game,33
9014,Kishin Douji Zenki - Tenchi Meidou,Game,33
9015,Kishin Kourinden Oni,Game,33
9016,Kiteretsu Daihyakka - Choujikuu Sugoroku,Game,33
9017,Knights of the Round,Game,33
9018,Konpeki no Kantai,Game,33
9019,Kouryaku Casino Bar,Game,33
9020,Kouryuu Densetsu Villgust - Kieta Shoujo,Game,33
9021,Kouryuu no Mimi,Game,33
9022,Koushien 2,Game,33
9023,Koushien 3,Game,33
9024,Koushien 4,Game,33
9025,Kousoku Shikou Shougi Ou,Game,33
9026,Koutetsu no Kishi,Game,33
9027,Koutetsu no Kishi 2 - Sabaku no Rommel Gundan,Game,33
9028,Koutetsu no Kishi 3 - Gekitotsu Europe Sensen,Game,33
9029,Krusty's Super Fun House,Game,33
9030,Kunio no Oden,Game,33
9031,Kunio-kun no Dodge Ball Da yo Zenin Shuugou!,Game,33
9032,Kuusou Kagaku Sekai Gulliver Boy,Game,33
9033,Kyle Petty's No Fear Racing,Game,33
9034,Kyuuyaku Megami Tensei,Game,33
9035,La Wares,Game,33
9036,Lady Stalker - Kako kara no Chousen,Game,33
9037,Lagoon,Game,33
9038,Lamborghini American Challenge,Game,33
9039,"Langrisser, Der",Game,33
9040,Laplace no Ma,Game,33
9041,Last Action Hero,Game,33
9042,"Last Battle, The",Game,33
9043,Last Bible III,Game,33
9044,"Lawnmower Man, The",Game,33
9045,Leading Company,Game,33
9046,Leading Jockey,Game,33
9047,Leading Jockey 2,Game,33
9048,Legend,Game,33
9049,"Legend of the Mystical Ninja, The",Game,33
9050,"Legend of Zelda, The - A Link to the Past",Game,33
9051,Lemmings,Game,33
9052,Lemmings 2 - The Tribes,Game,33
9053,Lennus II - Fuuin no Shito,Game,33
9054,Lester the Unlikely,Game,33
9055,Lethal Enforcers,Game,33
9056,Lethal Weapon,Game,33
9057,Libble Rabble,Game,33
9058,Liberty or Death,Game,33
9059,Light Fantasy,Game,33
9060,Light Fantasy II,Game,33
9061,"Lion King, The",Game,33
9062,Little Magic,Game,33
9063,Little Master - Nijiiro no Maseki,Game,33
9064,Live A Live,Game,33
9065,Lobo,Game,33
9066,Lode Runner Twin - Justy to Liberty no Daibouken,Game,33
9067,Lodoss-tou Senki,Game,33
9068,Logos Panic Goaisatsu,Game,33
9069,Looney Tunes - Road Runner,Game,33
9070,Looney Tunes Basketball,Game,33
9071,Lord Monarch,Game,33
9072,Lord of Darkness,Game,33
9073,"Lost Vikings II, The - Norse by Norsewest",Game,33
9074,"Lost Vikings, The",Game,33
9075,Love Quest,Game,33
9076,Lucky Luke,Game,33
9077,Lufia,Game,33
9078,Lufia & the Fortress of Doom,Game,33
9079,Lupin Sansei - Densetsu no Hihou o Oe!,Game,33
9080,M.A.C.S. Basic Rifle Marksmanship,Game,33
9081,Madden NFL '94,Game,33
9082,Madden NFL 95,Game,33
9083,Madden NFL 96,Game,33
9084,Madden NFL 97,Game,33
9085,Madden NFL 98,Game,33
9086,Madou Monogatari - Hanamaru Daiyouchienji,Game,33
9087,Maerchen Adventure Cotton 100%,Game,33
9088,Magic Boy,Game,33
9089,Magic Knight Rayearth,Game,33
9090,Magic Sword,Game,33
9091,Magical Drop,Game,33
9092,Magical Drop 2,Game,33
9093,Magical Pop'n,Game,33
9094,"Magical Quest Starring Mickey Mouse, The",Game,33
9095,Magical Taruruuto-kun - Magic Adventure,Game,33
9096,Magna Braban - Henreki no Yuusha,Game,33
9097,Mahjong Club,Game,33
9098,Mahjong Gokuu Tenjiku,Game,33
9099,Mahjong Hanjouki,Game,33
9100,Mahjong Hishouden - Shin Naki no Ryuu,Game,33
9101,Mahjong Sengoku Monogatari,Game,33
9102,Mahjong Taikai II,Game,33
9103,"Mahjong Touhaiden, The",Game,33
9104,Mahou Poi Poi Poitto!,Game,33
9105,Mahoujin Guruguru,Game,33
9106,Mahoujin Guruguru 2,Game,33
9107,Majin Tensei,Game,33
9108,Majin Tensei II - Spiral Nemesis,Game,33
9109,Major Title,Game,33
9110,Majuu Ou,Game,33
9111,Maka Maka,Game,33
9112,Makeruna! Makendou 2 - Kimero! Youkai Souridaijin,Game,33
9113,Manchester United Championship Soccer,Game,33
9114,Mario Is Missing!,Game,33
9115,Mario no Super Picross,Game,33
9116,Mario Paint,Game,33
9117,Mario to Wario,Game,33
9118,Mario's Early Years - Fun with Letters,Game,33
9119,Mario's Early Years - Fun with Numbers,Game,33
9120,Mario's Early Years - Preschool Fun,Game,33
9121,Mario's Time Machine,Game,33
9122,Mark Davis' The Fishing Master,Game,33
9123,Marko's Magic Football,Game,33
9124,Marmalade Boy,Game,33
9125,Marvel Super Heroes in War of the Gems,Game,33
9126,Marvelous - Mouhitotsu no Takara-jima,Game,33
9127,Mary Shelley's Frankenstein,Game,33
9128,"Mask, The",Game,33
9129,Masters - Harukanaru Augusta 2,Game,33
9130,Masters New - Harukanaru Augusta 3,Game,33
9131,Maten Densetsu - Senritsu no Ooparts,Game,33
9132,Math Blaster - Episode 1,Game,33
9133,Matsukata Hiroki no Super Trawling,Game,33
9134,Matsumura Kunihiro Den - Saikyou no Rekishi o Nurikaero!,Game,33
9135,Mazinger Z,Game,33
9136,Mecarobot Golf,Game,33
9137,MechWarrior,Game,33
9138,MechWarrior 3050,Game,33
9139,Mega Man 7,Game,33
9140,Mega Man Soccer,Game,33
9141,Mega Man X,Game,33
9142,Mega Man X2,Game,33
9143,Mega Man X3,Game,33
9144,Mega-Lo-Mania,Game,33
9145,Melfand Stories,Game,33
9146,Metal Combat - Falcon's Revenge,Game,33
9147,Metal Marines,Game,33
9148,Metal Max 2,Game,33
9149,Metal Max Returns,Game,33
9150,Metal Morph,Game,33
9151,Metal Slader Glory - Director's Cut,Game,33
9152,Metal Warriors,Game,33
9153,Michael Andretti's IndyCar Challenge,Game,33
9154,Michael Jordan - Chaos in the Windy City,Game,33
9155,Mick & Mack as the Global Gladiators,Game,33
9156,Mickey Mania,Game,33
9157,Mickey no Tokyo Disneyland Daibouken,Game,33
9158,Mickey to Donald - Magical Adventure 3,Game,33
9159,Mickey's Playtown Adventure - A Day of Discovery!,Game,33
9160,Mickey's Ultimate Challenge,Game,33
9161,Micro Machines,Game,33
9162,Micro Machines 2 - Turbo Tournament,Game,33
9163,Might and Magic - Book II,Game,33
9164,Might and Magic II,Game,33
